Text,Sentiment
อยากพาแสงโสมไปฟังเพลง ลืม ของขอนแก่นค่ะ จะได้ลืมเรื่องราวที่ไม่อยากจำ 555 (เผื่อมีนะคะ) การที่จะลืมได้ต้องมีแสงโสมเป็นเพื่อนค่ะ #SangSom #เห็ดสด,neu
ฝาสูบโก่ง หม้อน้ำดัน เห็นมาหลายคันเเล้วน่ะครับ cx-5กับ mazda2,neg
นั่นแหล่ว,neu
เห็นไอ้พวกค้ายาบ้า เวลาโดนปปส.จับยังต้องยึดทรัพย์สินไว้ตรวจสอบเลยเรื่องเส้นทางการเงินก็ให้ ปปง.จัดการเห็นสืบกันทีได้ยกขบวนการทุกที กะ อีแค่แหวนกะนาฬิกา คงกระจอกมาก !!!!! ว่าที่มามาจากไหน จริง บ่ แต่ก็อย่าว่ามันคนละเรื่องกัน คดีทุจริตบ้านเราโทษมันแทบไม่มี บุหรี่ไฟฟ้า โดนหนักกว่าต้องเอาไปติดคุกไม่จ่ายภาษีต้องเอาไปประหาร555,neg
จะกินอันเน้,neu
จัดได้คร้าาา,neu
ลูกชิ้นคริสตัลไข่ปลา,pos
เข้าใจเล่นนะ...กว่าจะเข้าไปได้หมดทุกคูปอง,neg
"ภาคเหนือยังเป็นต้นทางสำคัญ ที่ขบวนการ นำเข้ายาเสพติดเข้าไทย ขนส่งลัดเลาะตามแนวชายแดน ผ่านช่องทางธรรมชาติ เช่นเดียวกับเส้นทางการเงิน ที่ปัจจุบันพบว่า ถูกทำให้ซับซ้อนโอนย้ายถ่ายเทหลายขั้นตอน ฟอกจนกลายเป็นเงินถูกกฎหมาย 📌 ติดตาม #TheExit ""ทลายเครือข่าย ""มันทุกเม็ด ตอนที่2"" #ThaiPBS",neu
กินช้างทีไรท้องเสียทุกที,neg
ห่วยไอ้เหี้ย,neg
กุ้งแน่นอน เด่วนี้ไม่มีแล้ว,neg
ก้อย 'เถื่อน' ร้านที่มีซ๊อปของเบียร์ช้าง พี่ไปร้านไหนมาค่ะ หนูหาบัตรยุคร้า,neu
เห้นในภาพแรว สื่อความหมาย ของ ตร.ไทย ปล. เอาฟาย มาเป่น ตร.ก้ใด้,neu
กระเพราเป็ดย่าง,neu
เอามาม่าติดไปด้วย ลวกแม่ง,neg
กูนึกว่าบลัชเดอะเฟสช็อป หลอกลวง .กระทืบ,neg
คือต้องงงมั้ยให้ผู้ชายมาขายผ้าอนามัยเนี่ยไม่เข้าใจมากๆ 55555555555,neg
วันศุกร์ที่ 19 มกราคมนี้ เตรียมพบกับ Olly James ดีเจและโปรดิวเซอร์หนุ่มหล่อจาก U.K. เค้าคนนี้เคยทำเพลงร่วมกับคู่หูดูโอสุดฮอตอย่าง Vinai และยังได้ร่วมทำเพลงกับ MOTi มาแล้ว มาระเบิดความมันส์ไปกับแนว EDM / Electro House ในสไตล์ของ Olly James ได้ในวันที่ 19 มกราคมนี้ ที่ DEMO 20+bring Id. more info please call 088-888-8888 02-2222222 English service 099-999-9999,neu
โรคทางจิตเวช เป็นสเปคตรัม ประสบการณ์คนๆ หนึ่ง อาจใช้กับอีกคนไม่ได้เต็มร้อยเปอร์เซ็นต์ ทุกคนก็ไม่ได้ตอบสนองต่อยา เท่าๆกัน บางคนไม่ตอบสนอง การรักษาที่ได้รับการรับรองมีทั้ง ยา และ จิตบำบัด (บางประเภท) การดูแล ควรควบคู่กันไป กาย ใจ จิต สังคม อยู่แล้ว เพราะโรคซึมเศร้าก็มีหลายกลุ่มย่อย บางกลุ่มสัมพันธ์กับความคับข้องใจที่เกิดขึ้นกับตนเอง ครอบครัว การงาน คนรัก การสูญเสีย มากกว่า ก็ต้องทำจิตบำบัดเป็นหลัก ยาช่วยได้กรณีสารสื่อประสาททำงานผิดปกติเป็น สาเหตุให้ไม่สมดุล ยาจึงเป็นการรักษาที่ต้นเหตุ แต่กรณีสิ่งแวดล้อมและความยึดติดของผู้ป่วยที่เป็นสาเหตุให้สารสื่อประสาททำงานผิดปกติ ยาก็เป็นการรักษาปลายเหตุได้ ยังไงในส่วนการใช้ยา ไม่ใช้ยา อย่างไร แค่ไหน ขอให้เป็นดุลพินิจของแพทย์นะครับ เพียงแต่ ครอบครัว ก็อย่าผลักการดูแล ให้ยาดูแล ครอบครัวบำบัดเป็นสิ่งจำเป็นเสมอ (ดูแล กาย ใจ จิต สังคม ย้ำอีกรอบ) แล้วก็อย่าถึงกับปฏิเสธยา ไม่เอาแบบตั้งป้อมก่อน โดยไม่ได้ศึกษาเลย อันนี้ขอให้ปรึกษาแพทย์ก่อนครับ,neu
